date;category;value
2022-12-11;Контент и СМИ – Физические товары;27.675907
2022-12-04;Контент и СМИ – Физические товары;24.889837
2022-11-27;Контент и СМИ – Физические товары;23.326225
2022-11-20;Контент и СМИ – Физические товары;22.771854
2022-11-13;Контент и СМИ – Физические товары;23.511017
2022-11-06;Контент и СМИ – Физические товары;20.696518
2022-10-30;Контент и СМИ – Физические товары;22.103767
2022-10-23;Контент и СМИ – Физические товары;21.449894
2022-10-16;Контент и СМИ – Физические товары;21.890547
2022-10-09;Контент и СМИ – Физические товары;22.103767
2022-10-02;Контент и СМИ – Физические товары;20.938166
2022-09-25;Контент и СМИ – Физические товары;21.1656
2022-09-18;Контент и СМИ – Физические товары;21.6489
2022-09-11;Контент и СМИ – Физические товары;22.97086
2022-09-04;Контент и СМИ – Физические товары;24.051172
2022-08-28;Контент и СМИ – Физические товары;21.037668
2022-08-21;Контент и СМИ – Физические товары;19.957355
2022-08-14;Контент и СМИ – Физические товары;18.80597
2022-08-07;Контент и СМИ – Физические товары;17.043354
2022-07-31;Контент и СМИ – Физические товары;16.190475
2022-07-24;Контент и СМИ – Физические товары;16.23312
2022-07-17;Контент и СМИ – Физические товары;16.602701
2022-07-10;Контент и СМИ – Физические товары;16.289978
2022-07-03;Контент и СМИ – Физические товары;17.327648
2022-06-26;Контент и СМИ – Физические товары;17.810946
2022-06-19;Контент и СМИ – Физические товары;16.588486
2022-06-12;Контент и СМИ – Физические товары;17.995735
2022-06-05;Контент и СМИ – Физические товары;18.123667
2022-05-29;Контент и СМИ – Физические товары;17.100214
2022-05-22;Контент и СМИ – Физические товары;16.460554
2022-05-15;Контент и СМИ – Физические товары;12.09666
2022-05-08;Контент и СМИ – Физические товары;11.584932
2022-05-01;Контент и СМИ – Физические товары;17.185501
2022-04-24;Контент и СМИ – Физические товары;15.536603
2022-04-17;Контент и СМИ – Физические товары;15.181236
2022-04-10;Контент и СМИ – Физические товары;15.422886
2022-04-03;Контент и СМИ – Физические товары;12.736319
2022-03-27;Контент и СМИ – Физические товары;12.70789
2022-03-20;Контент и СМИ – Физические товары;13.347548
2022-03-13;Контент и СМИ – Физические товары;9.182658
2022-03-06;Контент и СМИ – Физические товары;14.555793
2022-02-27;Контент и СМИ – Физические товары;13.84506
2022-02-20;Контент и СМИ – Физические товары;15.067519
2022-02-13;Контент и СМИ – Физические товары;14.001422
2022-02-06;Контент и СМИ – Физические товары;11.968728
2022-01-30;Контент и СМИ – Физические товары;11.48543
2022-01-23;Контент и СМИ – Физические товары;12.09666
2022-01-16;Контент и СМИ – Физические товары;11.48543
2022-01-09;Контент и СМИ – Физические товары;-3.2267234
2022-01-02;Контент и СМИ – Физические товары;16.403696
2021-12-26;Контент и СМИ – Физические товары;16.44634
2021-12-19;Контент и СМИ – Физические товары;17.128643
2021-12-12;Контент и СМИ – Физические товары;15.25231
2021-12-05;Контент и СМИ – Физические товары;14.45629
2021-11-28;Контент и СМИ – Физические товары;13.347548
2021-11-21;Контент и СМИ – Физические товары;12.210377
2021-11-14;Контент и СМИ – Физические товары;11.229567
2021-11-07;Контент и СМИ – Физические товары;-10.035537
2021-10-31;Контент и СМИ – Физические товары;10.049751
2021-10-24;Контент и СМИ – Физические товары;11.073205
2021-10-17;Контент и СМИ – Физические товары;12.636816
2021-10-10;Контент и СМИ – Физические товары;12.309879
2021-10-03;Контент и СМИ – Физические товары;12.153518
2021-09-26;Контент и СМИ – Физические товары;11.286425
2021-09-19;Контент и СМИ – Физические товары;11.442786
2021-09-12;Контент и СМИ – Физические товары;12.452025
2021-09-05;Контент и СМИ – Физические товары;12.295665
2021-08-29;Контент и СМИ – Физические товары;10.817342
2021-08-22;Контент и СМИ – Физические товары;8.386639
2021-08-15;Контент и СМИ – Физические товары;7.818053
2021-08-08;Контент и СМИ – Физические товары;6.894101
2021-08-01;Контент и СМИ – Физические товары;4.4491825
2021-07-25;Контент и СМИ – Физические товары;4.4633975
2021-07-18;Контент и СМИ – Физические товары;4.406539
2021-07-11;Контент и СМИ – Физические товары;3.7668798
2021-07-04;Контент и СМИ – Физические товары;5.373134
2021-06-27;Контент и СМИ – Физические товары;4.2643924
2021-06-20;Контент и СМИ – Физические товары;5.5721393
2021-06-13;Контент и СМИ – Физические товары;7.0362473
2021-06-06;Контент и СМИ – Физические товары;8.48614
2021-05-30;Контент и СМИ – Физические товары;8.955224
2021-05-23;Контент и СМИ – Физические товары;8.017057
2021-05-16;Контент и СМИ – Физические товары;5.273632
2021-05-09;Контент и СМИ – Физические товары;-24.122246
2021-05-02;Контент и СМИ – Физические товары;5.75693
2021-04-25;Контент и СМИ – Физические товары;4.8045487
2021-04-18;Контент и СМИ – Физические товары;5.628998
2021-04-11;Контент и СМИ – Физические товары;5.5721393
2021-04-04;Контент и СМИ – Физические товары;4.2643924
2021-03-28;Контент и СМИ – Физические товары;5.7285004
2021-03-21;Контент и СМИ – Физические товары;3.36887
2021-03-14;Контент и СМИ – Физические товары;-0.08528785
2021-03-07;Контент и СМИ – Физические товары;3.5110164
2021-02-28;Контент и СМИ – Физические товары;-0.5259417
2021-02-21;Контент и СМИ – Физические товары;1.2508885
2021-02-14;Контент и СМИ – Физические товары;0.042643923
2021-02-07;Контент и СМИ – Физические товары;-0.76759064
2024-06-16;Контент и СМИ – Физические товары;-7.604833
2024-06-09;Контент и СМИ – Физические товары;-5.501066
2024-06-02;Контент и СМИ – Физические товары;-5.3162756
2024-05-26;Контент и СМИ – Физические товары;-5.387349
2024-05-19;Контент и СМИ – Физические товары;-2.373845
2024-05-12;Контент и СМИ – Физические товары;-6.353945
2024-05-05;Контент и СМИ – Физические товары;-12.5657425
2024-04-28;Контент и СМИ – Физические товары;2.9850745
2024-04-21;Контент и СМИ – Физические товары;1.8905473
2024-04-14;Контент и СМИ – Физические товары;2.103767
2024-04-07;Контент и СМИ – Физические товары;4.079602
2024-03-31;Контент и СМИ – Физические товары;3.7526653
2024-03-24;Контент и СМИ – Физические товары;5.8137884
2024-03-17;Контент и СМИ – Физические товары;6.382374
2024-03-10;Контент и СМИ – Физические товары;5.3162756
2024-03-03;Контент и СМИ – Физические товары;7.6901207
2024-02-25;Контент и СМИ – Физические товары;6.211798
2024-02-18;Контент и СМИ – Физические товары;7.178394
2024-02-11;Контент и СМИ – Физические товары;6.6666665
2024-02-04;Контент и СМИ – Физические товары;6.894101
2024-01-28;Контент и СМИ – Физические товары;6.254442
2024-01-21;Контент и СМИ – Физические товары;6.1833687
2024-01-14;Контент и СМИ – Физические товары;4.079602
2024-01-07;Контент и СМИ – Физические товары;-18.379532
2023-12-31;Контент и СМИ – Физические товары;25.387348
